Idx,CategoryID,CategoryName,BestOfferEnabled,AutoPayEnabled,CategoryLevel,CategoryParentID
8734,156527,1930-1949,true,false,4,35979
8735,156528,1950-1979,false,false,4,35979
8736,156529,1980-Now,false,false,4,35979
8737,600,Unknown,false,false,4,35979
8738,14081,Hand Mirrors,false,true,3,597
8739,601,Hatpins,false,false,3,597
8740,156530,"Lipstick Tubes, Holders",false,true,3,597
8741,35982,Perfumes,false,false,3,597
8742,35983,Commercial Bottles/Tins,false,false,4,35982
8743,35984,Commercial Miniatures,false,true,4,35982
8744,35985,Decorative Glass/Crystal,false,false,4,35982
8745,602,Other Perfume Collectibles,true,true,4,35982
8746,170077,Perfumes-Solid,false,false,3,597
8747,14082,Pill Boxes,true,false,3,597
8748,156531,Powder Boxes,false,false,3,597
8749,4154,Powder Jars,false,false,3,597
8750,4155,Sets,false,false,3,597
8751,35986,Shaving,true,false,3,597
8752,35987,Electric Shavers,true,false,4,35986
8753,35988,"Mugs, Brushes",false,false,4,35986
8754,35989,Safety Razors,true,false,4,35986
8755,35990,Straight Razors,true,false,4,35986
8756,35991,Shaving Sets,false,false,4,35986
8757,35992,"Strops, Sharpeners",false,false,4,35986
8758,887,Other Shaving Collectibles,false,false,4,35986
8759,35993,Trays,false,false,3,597
8760,18791,Trinket Boxes,false,false,3,597
8761,599,Vanity Accessories,false,true,3,597
8762,168052,Reproductions,false,false,3,597
8763,171199,Price Guides & Publications,false,true,3,597
8764,598,Other Vanity Collectibles,true,false,3,597
8765,69851,"Vintage, Retro, Mid-Century",false,false,2,1
8766,69852,1940s,false,false,3,69851
8767,69853,1950s,false,false,3,69851
8768,69854,1960s,false,false,3,69851
8769,69855,1970s,false,false,3,69851
8770,69856,1980s,false,false,3,69851
8771,72397,Bakelite,false,false,3,69851
8772,108962,Plastic,false,false,3,69851
8773,156532,Unknown,false,false,3,69851
8774,45058,Wholesale Lots,true,false,2,1
8775,45059,Comics,false,false,3,45058
8776,45060,Figurines,false,false,3,45058
8777,52538,Flags,false,false,3,45058
8778,45061,Knives & Swords,false,false,3,45058
8779,50984,Lighters,false,true,3,45058
8780,45062,"Pins, Buttons",false,false,3,45058
8781,45063,Postcards & Paper,false,false,3,45058
8782,45064,Trading Cards,false,true,3,45058
8783,26425,Other Collectible Lots,true,false,3,45058
8784,58058,Computers/Tablets & Networking,false,false,1,58058
8785,171485,"iPads, Tablets & eBook Readers",true,false,2,58058
8786,176970,iPad/Tablet/eBook Accessories,false,false,2,58058
8787,176971,Accessory Bundles,false,true,3,176970
8788,176972,A/V Cables & Adapters,false,false,3,176970
8789,176973,"Cases, Covers, Keyboard Folios",false,false,3,176970
8790,176974,Chargers & Sync Cables,false,false,3,176970
8791,176975,Docking Stations/Keyboards,false,true,3,176970
8792,176976,Memory Card & USB Adapters,true,false,3,176970
8793,176977,"Mounts, Stands & Holders",false,true,3,176970
8794,176978,Reading Lights,false,false,3,176970
8795,176979,Screen Protectors,false,false,3,176970
8796,176980,Stickers & Decals,false,true,3,176970
8797,176981,Styluses,false,true,3,176970
8798,176982,Other iPad/Tablet/eBook Accs,false,false,3,176970
8799,180235,Tablet & eBook Reader Parts,false,false,2,58058
8800,175672,Laptops & Netbooks,false,false,2,58058
8801,111422,Apple Laptops,false,false,3,175672
8802,177,PC Laptops & Netbooks,false,false,3,175672
8803,171957,Desktops & All-In-Ones,false,false,2,58058
8804,111418,Apple Desktops & All-In-Ones,true,false,3,171957
8805,179,PC Desktops & All-In-Ones,false,false,3,171957
8806,31530,Laptop & Desktop Accessories,false,false,2,58058
8807,31529,Anti-Theft Locks & Kits,false,false,3,31530
8808,175677,"Case Mods, Stickers & Decals",false,true,3,31530
8809,175678,Cleaning Equipment & Kits,true,false,3,31530
8810,3702,Computer Speakers,false,false,3,31530
8811,175680,Hard Drive Pouches,false,false,3,31530
8812,80183,Headsets,false,false,3,31530
8813,158837,Keyboard Protectors,false,true,3,31530
8814,42190,Laptop Add-On Cards,false,false,3,31530
8815,74953,Laptop Modem Cards,false,false,4,42190
8816,42196,Laptop Network Cards,false,false,4,42190
8817,42323,Laptop Port Expansion Cards,false,false,4,42190
8818,96913,Other Laptop Add-On Cards,false,false,4,42190
8819,14295,Laptop Batteries,false,false,3,31530
8820,31519,Laptop Cases & Bags,false,true,3,31530
8821,96915,Laptop Cooling Pads,true,false,3,31530
8822,3709,Laptop Docking Stations,false,false,3,31530
8823,31510,Laptop Power Adapters/Chargers,true,false,3,31530
8824,51082,Memory Card Readers & Adapters,false,false,3,31530
8825,116309,Microphones,true,false,3,31530
8826,23895,Mouse Pads & Wrist Rests,false,false,3,31530
8827,170597,Privacy Filters,false,false,3,31530
8828,158846,Screen Protectors,false,false,3,31530
8829,75518,Sound Cards (External),false,false,3,31530
8830,116346,"Stands, Holders & Car Mounts",false,false,3,31530
8831,175679,TV Tuner/Video Capture Devices,false,false,3,31530
8832,67870,USB Lights & Gadgets,true,false,3,31530
8833,4616,Webcams,true,false,3,31530
8834,31534,Other Laptop & Desktop Accs,false,true,3,31530
8835,31491,Cables & Connectors,false,true,2,58058
8836,31492,Audio Cables & Adapters,false,false,3,31491
8837,58300,Cable Testers,true,true,3,31491
8838,67858,Cable Ties & Organizers,false,false,3,31491
8839,51169,Cabling Tools,false,false,3,31491
8840,74941,Drive Cables & Adapters,true,false,3,31491
8841,31493,FireWire Cables & Adapters,false,false,3,31491
8842,51172,KVM Switches & KVM Cables,true,false,3,31491
8843,158840,Monitor/AV Cables & Adapters,false,false,3,31491
8844,20311,Networking Cables & Adapters,false,false,3,31491
8845,175681,Coaxial Network Cables,false,false,4,20311
8846,67857,"DSL, Phone Cables (RJ-11)",false,false,4,20311
8847,64035,"Ethernet Cables (RJ-45, 8P8C)",false,false,4,20311
8848,64043,Optical Fiber Cables,false,false,4,20311
8849,67279,"Plugs, Jacks & Wall Plates",false,false,4,20311
8850,67276,"Splitters, Couplers & Adapters",false,false,4,20311
8851,101282,Other Networking Cables,false,false,4,20311
8852,116848,"Parallel, Serial & PS/2",false,true,3,31491
8853,45342,Power Cables & Connectors,false,false,3,31491
8854,44932,"USB Cables, Hubs & Adapters",false,false,3,31491
8855,3668,Other Computer Cables,false,true,3,31491
8856,175673,Computer Components & Parts,false,false,2,58058
8857,175674,Computer Cases & Accessories,false,false,3,175673
8858,42014,Computer Cases,false,false,4,175674
8859,51064,Case Accessories & Tool Kits,false,false,4,175674
8860,164,"CPUs, Processors",false,false,3,175673
8861,42000,"Fans, Heatsinks & Cooling",false,true,3,175673
8862,131487,Case Fans,false,false,4,42000
8863,131486,CPU Fans & Heatsinks,false,false,4,42000
8864,131495,Fan Grills & Filters,false,true,4,42000
8865,170078,Fan/Heatsink Brackets & Accs,false,false,4,42000
8866,131494,Hard Drive Cooling,true,false,4,42000
8867,131502,Memory & Chipset Cooling,false,false,4,42000
8868,46322,Thermal Compounds & Supplies,true,false,4,42000
8869,80151,Video Card/GPU Cooling,true,true,4,42000
8870,131503,Water Cooling,false,false,4,42000
8871,3673,Other Computer Fans & Cooling,true,false,4,42000
8872,27386,"Graphics, Video Cards",false,true,3,175673
8873,90711,"Interface, Add-On Cards",false,false,3,175673
8874,90715,"Disk Controllers, RAID Cards",false,false,4,90711
8875,44940,Internal Modem Cards,true,false,4,90711
8876,20318,Internal Network Cards,false,false,4,90711
8877,90718,Internal Port Expansion Cards,true,false,4,90711
8878,90719,"Other Interface, Add-On Cards",false,true,4,90711
8879,175675,Laptop Replacement Parts,false,true,3,175673
8880,175676,Laptop Housings & Touchpads,false,true,4,175675
8881,31568,Laptop Replacement Keyboards,false,false,4,175675
8882,31569,Laptop Screens & LCD Panels,true,true,4,175675
8883,168061,Other Laptop Replacement Parts,true,false,4,175675
8884,170083,Memory (RAM),false,false,3,175673
8885,1244,Motherboards,false,false,3,175673
8886,131511,Motherboard & CPU Combos,true,false,3,175673
8887,170079,Motherboard Components & Accs,false,false,3,175673
8888,170080,Motherboard Backplates,false,false,4,170079
8889,175668,Motherboard Components,false,false,4,170079
8890,168060,Motherboard Diagnostic Cards,false,false,4,170079
8891,170082,Other Motherboard Accessories,false,false,4,170079
8892,42017,Power Supplies,false,false,3,175673
8893,168059,Power Supply Testers,false,false,3,175673
8894,44980,Sound Cards (Internal),false,true,3,175673
8895,3761,Video Capture & TV Tuner Cards,false,false,3,175673
8896,16145,Other Computer Parts,false,false,3,175673
8897,165,"Drives, Storage & Blank Media",false,false,2,58058
8898,131542,"CD, DVD & Blu-ray Drives",false,false,3,165
8899,31509,"CD, DVD & Blu-ray Duplicators",false,true,3,165
8900,158816,Drive Bay Caddies,false,false,3,165
8901,158817,Drive Enclosures & Docks,false,false,3,165
8902,169,"Floppy, Zip & Jaz Drives",false,false,3,165
8903,158830,"Hard Drives (HDD, SSD & NAS)",false,false,3,165
8904,131553,External Hard Disk Drives,false,false,4,158830
8905,56083,Internal Hard Disk Drives,false,false,4,158830
8906,106273,Home Network Storage (NAS),true,false,4,158830
8907,175669,Solid State Drives,false,false,4,158830
8908,175670,Other Hard Drives,true,true,4,158830
8909,175671,Hard Drive Duplicators,false,false,3,165
8910,39976,Tape & Data Cartridge Drives,false,false,3,165
8911,51071,USB Flash Drives,false,false,3,165
8912,80133,Blank Media & Accessories,false,false,3,165
8913,80135,"CD, DVD & Blu-ray Discs",false,false,4,80133
8914,80136,"Floppy, Zip & Jaz Disks",false,false,4,80133
8915,73329,Tapes & Data Cartridges,false,true,4,80133
8916,175664,Disc Repair & Disc Cleaning,true,false,4,80133
8917,175665,Drive Head & Lens Cleaning,false,false,4,80133
8918,175666,"Media Cases, Sleeves & Wallets",true,false,4,80133
8919,11161,Other Blank Media & Accs,false,false,4,80133
8920,167,"Other Drives, Storage & Media",false,true,3,165
8921,175698,"Enterprise Networking, Servers",false,false,2,58058
8922,80225,CSUs/DSUs,false,false,3,175698
8923,86720,Directional Antennas,false,true,3,175698
8924,175699,Enterprise Routers,false,false,3,175698
8925,175821,Enterprise Router Components,true,false,3,175698
8926,67292,Router Memory,false,true,4,175821
8927,67286,Router Modules/Cards/Adapters,false,false,4,175821
8928,67287,Router Power Supplies,false,false,4,175821
8929,175704,Other Ent. Router Components,false,true,4,175821
8930,51168,Firewall & VPN Devices,false,false,3,175698
8931,51167,Load Balancers,true,false,3,175698
8932,51176,Network Storage Disk Arrays,true,true,3,175698
8933,64069,NAS Disk Arrays,false,false,4,51176
8934,58317,SAN Disk Arrays,false,false,4,51176
8935,58322,Disk Array Components,false,true,4,51176
8936,11209,Other Network Disk Arrays,false,true,4,51176
8937,51197,"Racks, Chassis & Patch Panels",false,true,3,175698
8938,44992,Patch Panels,true,true,4,51197
8939,51199,Rackmount Cabinets & Frames,true,true,4,51197
8940,64061,Rackmount Cases & Chassis,false,false,4,51197
8941,80216,Other Ent. Networking Racks,false,false,4,51197
8942,175700,"Servers, Clients & Terminals",false,false,3,175698
8943,11211,Servers,false,false,4,175700
8944,64052,Print Servers,false,false,4,175700
8945,175701,Terminal Servers,false,false,4,175700
8946,175702,Thin Clients,true,false,4,175700
8947,175703,Other Ent. Clients & Terminals,true,false,4,175700
8948,51240,Server Components,false,false,3,175698
8949,56091,"Disk Controllers, RAID Cards",true,false,4,51240
8950,71509,Server Boards,false,false,4,51240
8951,56088,"Server CPUs, Processors",false,false,4,51240
8952,168074,Server Fans & Cooling Systems,false,false,4,51240
8953,11210,Server Memory (RAM),false,true,4,51240
8954,56090,Server Power Supplies,false,false,4,51240
8955,56092,Other Ent. Server Components,false,false,4,51240
8956,175706,Switches & Hubs,false,false,3,175698
8957,11180,Network Hubs,false,true,4,175706
8958,51268,Network Switches,false,false,4,175706
8959,58319,Switch Modules,true,true,4,175706
8960,58320,Switch Power Supplies,false,false,4,175706
8961,58321,Other Ent. Switches & Hubs,false,false,4,175706
8962,61839,"VoIP Business Phones, IP PBX",true,true,3,175698
8963,11175,Other Enterprise Networking,false,false,3,175698
8964,11176,Home Networking & Connectivity,true,false,2,58058
8965,61816,"Boosters, Extenders & Antennas",false,true,3,11176
8966,175710,Mobile Broadband Devices,true,false,3,11176
8967,58297,Modems,false,false,3,11176
8968,101270,Modem-Router Combos,false,false,3,11176
8969,67262,Powerline Networking,false,false,3,11176
8970,44999,USB Bluetooth Adapters/Dongles,false,false,3,11176
8971,45002,USB Wi-Fi Adapters/Dongles,true,true,3,11176
8972,61840,VoIP Home Phones,false,false,3,11176
8973,99269,VoIP Phone Adapters,true,false,3,11176
8974,11183,Wired Routers,false,false,3,11176
8975,175709,Wireless Access Points,false,false,3,11176
8976,44995,Wireless Routers,false,true,3,11176
8977,44996,Other Home Networking,false,true,3,11176
8978,3676,"Keyboards, Mice & Pointing",false,false,2,58058
8979,3680,Graphics Tablets/Boards & Pens,false,false,3,3676
8980,33963,Keyboards & Keypads,true,true,3,3676
8981,47779,Keyboard & Mouse Bundles,true,true,3,3676
8982,23160,"Mice, Trackballs & Touchpads",false,false,3,3676
8983,51086,Remote Controls & Pointers,false,true,3,3676
8984,170,Other Keyboards & Mice,false,false,3,3676
8985,162497,"Monitors, Projectors & Accs",false,false,2,58058
8986,80053,Monitors,false,false,3,162497
8987,25321,Projectors,true,false,3,162497
8988,51052,Monitor Mounts & Stands,false,false,3,162497
8989,158845,Monitor Power Supplies,false,false,3,162497
8990,168068,Monitor Replacement Parts,false,false,3,162497
8991,99231,Projector Parts & Accessories,false,false,3,162497
8992,175688,Other Computer Monitors & Accs,false,false,3,162497
8993,86722,"Power Protection, Distribution",false,false,2,58058
8994,86723,Power Distribution Units,false,false,3,86722
8995,175687,Power Inverters,false,true,3,86722
8996,96907,"Surge Protectors, Power Strips",false,false,3,86722
8997,99265,Uninterruptible Power Supplies,false,false,3,86722
8998,48479,UPS Batteries & Components,false,false,3,86722
8999,20315,Other Power Protection,true,false,3,86722
9000,171961,"Printers, Scanners & Supplies",false,false,2,58058
9001,1245,Printers,true,false,3,171961
9002,11205,Scanners,false,false,3,171961
9003,11195,"Ink, Toner & Paper",false,false,3,171961
9004,156545,Empty Ink Cartridges,false,true,4,11195
9005,16191,Ink Cartridges,false,false,4,11195
9006,99319,Ink Refills & Kits,false,false,4,11195
9007,11202,Ink Ribbons,false,false,4,11195
9008,86728,Printer Paper,true,false,4,11195
9009,73452,Printer Photo Paper,false,false,4,11195
9010,16204,Toner Cartridges,false,false,4,11195
9011,175682,Toner Refills & Kits,false,false,4,11195
9012,175705,"Other Ink, Toner & Paper",false,false,4,11195
9013,175684,Parts & Accessories,false,false,3,171961
9014,175685,Cleaning & Repair Kits,false,false,4,175684
9015,11197,Feeders & Trays,false,false,4,175684
9016,175686,Fusers,true,false,4,175684
9017,51288,Laser Drums,false,false,4,175684
9018,101356,Power Supplies,false,false,4,175684
9019,51328,Print Heads,true,true,4,175684
9020,16211,Printer Memory,false,false,4,175684
9021,170601,Scanner Parts,false,true,4,175684
9022,170599,Other Printer & Scanner Accs,true,false,4,175684
9023,18793,Software,true,false,2,58058
9024,175689,Antivirus & Security,false,false,3,18793
9025,158911,Drivers & Utilities,false,false,3,18793
9026,3783,"Education, Language, Reference",false,false,3,18793
9027,80015,Hobbies & Leisure,false,false,3,18793
9028,41859,"Image, Video & Audio",false,false,3,18793
9029,3768,Office & Business,false,true,3,18793
9030,11226,Operating Systems,false,false,3,18793
9031,158906,"Personal Finance, Tax & Legal",false,false,3,18793
9032,80356,"Servers, Development & DBMS",false,false,3,18793
9033,185,Web & Desktop Publishing,false,true,3,18793
9034,182,Other Computer Software,false,false,3,18793
9035,3516,Manuals & Resources,false,false,2,58058
9036,11189,Vintage Computing,false,true,2,58058
9037,162075,Vintage Computers & Mainframes,false,true,3,11189
9038,175690,Vintage Parts & Accessories,true,false,3,11189
9039,14906,Vintage Manuals & Merchandise,false,false,3,11189
9040,4193,Other Vintage Computing,false,false,3,11189
9041,159260,Wholesale Lots,false,false,2,58058
9042,51104,Computer Accessories,false,false,3,159260
9043,51100,Computer Components & Parts,false,true,3,159260
9044,40176,Desktop Computers,false,false,3,159260
9045,42305,"Drives, Storage & Blank Media",false,false,3,159260
9046,40177,Laptop & Tablet Computers,false,false,3,159260
9047,52539,Monitors & Projectors,false,false,3,159260
9048,45090,Networking & Connectivity,true,true,3,159260
9049,51330,Printers & Scanners,false,true,3,159260
9050,42306,Printer Supplies & Accessories,true,true,3,159260
9051,40134,Software,false,false,3,159260
9052,31579,Other Computer Whlsl Lots,false,false,3,159260
9053,162,Other Computers & Networking,false,true,2,58058
9054,293,Consumer Electronics,false,false,1,293
9055,15052,Portable Audio & Headphones,false,true,2,293
9056,112529,Headphones,false,false,3,15052
9057,73839,iPods & MP3 Players,false,false,3,15052
9058,56169,"iPod, Audio Player Accessories",false,false,3,15052
9059,73834,Accessory Bundles,true,false,4,56169
9060,168093,Armbands,false,true,4,56169
9061,111694,Audio Docks & Mini Speakers,false,false,4,56169
9062,56172,Cables & Adapters,true,false,4,56169
9063,56170,"Cases, Covers & Skins",false,false,4,56169
9064,73835,Cassette Adapters,false,false,4,56169
9065,124270,Chargers & Cradles,false,false,4,56169
9066,118261,Device-Specific Batteries,false,false,4,56169
9067,73836,FM Transmitters,false,false,4,56169
9068,173632,Headphone Cord Winders,true,false,4,56169
9069,122654,Mini Plug-in Microphones,false,false,4,56169
9070,131093,Mounts & Holders,true,false,4,56169
9071,79877,Remotes,false,false,4,56169
9072,168096,Screen Protectors,false,false,4,56169
9073,48680,Other iPod & Audio Player Accs,false,false,4,56169
9074,15053,Personal Cassette Players,true,false,3,15052
9075,15054,Personal CD Players,true,false,3,15052
9076,15056,Personal MiniDisc Recorders,false,false,3,15052
9077,96954,Portable AM/FM Radios,false,false,3,15052
9078,109256,Portable Satellite Radios,false,false,3,15052
9079,48626,"Portable Stereos, Boomboxes",false,false,3,15052
9080,163769,Replacement Parts & Tools,false,true,3,15052
9081,3281,Other Portable Audio,false,true,3,15052
9082,32852,"TV, Video & Home Audio",false,false,2,293
9083,11071,Televisions,false,false,3,32852
9084,39804,Cable TV Boxes,false,false,3,32852
9085,175711,DVD & Blu-ray Players,false,false,3,32852
9086,11725,"DVRs, Hard Drive Recorders",false,false,3,32852
9087,14969,"Home Audio Stereos, Components",false,false,3,32852
9088,14970,Amplifiers & Preamps,false,false,4,14969
9089,48645,Cassette Tape Decks,false,true,4,14969
9090,14971,CD Players & Recorders,false,false,4,14969
9091,4787,Compact & Shelf Stereos,true,false,4,14969
9092,3271,Equalizers,false,false,4,14969
9093,4786,MiniDisc Decks,false,false,4,14969
9094,22635,Radio Tuners,false,false,4,14969
9095,48647,Record Players/Home Turntables,false,false,4,14969
9096,175708,Stereo Component Combos,false,true,4,14969
9097,175707,Stereo Receivers,false,false,4,14969
9098,81741,Other Home Stereo Components,false,true,4,14969
9099,14990,Home Speakers & Subwoofers,false,false,3,32852
9100,22610,Home Theater Projectors,false,false,3,32852
9101,14981,Home Theater Receivers,true,false,3,32852
9102,72406,Home Theater Systems,false,true,3,32852
9103,168058,Internet & Media Streamers,false,false,3,32852
9104,96969,Satellite TV Receivers,false,false,3,32852
9105,15088,VCRs,false,false,3,32852
9106,14961,"TV, Video & Audio Accessories",false,true,3,32852
9107,175719,3D TV Glasses & Accessories,true,false,4,14961
9108,175720,Antennas & Dishes,true,false,4,14961
9109,149973,Antenna & Dish Mounting Gear,false,false,4,14961
9110,14964,Audio Cables & Interconnects,true,true,4,14961
9111,175721,Audio Cable Plugs & Jacks,true,true,4,14961
9112,149958,Audio/Video Transmitters,false,true,4,14961
9113,94893,"Blank Media, Care & Storage",false,false,4,14961
9114,14962,Audio Tapes,false,false,5,94893
9115,175718,"CD, DVD & Blu-ray Discs",false,false,5,94893
9116,48643,Disc Repair & Disc Cleaning,true,false,5,94893
9117,15091,Head & Lens Cleaning,true,true,5,94893
9118,64588,Media Cases & Storage,false,false,5,94893
9119,149959,MiniDiscs,false,false,5,94893
9120,149960,VHS Video Tapes,false,false,5,94893
9121,149963,Vinyl Record Cleaning,true,false,5,94893
9122,149961,Other A/V Media & Storage,false,false,5,94893
9123,48644,Manuals & Resources,false,false,4,14961
9124,48655,Projection Screens & Material,false,false,4,14961
9125,71584,Projector Mounts & Stands,false,false,4,14961
9126,61312,Remote Controls,false,false,4,14961
9127,149971,Satellite LNB Downconverters,false,true,4,14961
9128,67880,Satellite Signal Multiswitches,true,false,4,14961
9129,39803,Signal Amplifiers & Filters,false,false,4,14961
9130,67882,Signal Finders,false,false,4,14961
9131,61336,Speaker Mounts & Stands,false,false,4,14961
9132,149972,Splitters & Combiners,false,false,4,14961
9133,175722,"Tools, Crimpers & Strippers",true,false,4,14961
9134,48656,TV Mounts & Brackets,false,false,4,14961
9135,32834,Video Cables & Interconnects,false,false,4,14961
9136,61395,"Other TV, Video & Audio Accs",false,false,4,14961
9137,71582,"TV, Video & Audio Parts",false,false,3,32852
9138,122649,Amplifier Parts & Components,false,false,4,71582
9139,71583,Projector Lamps & Components,false,true,4,71582
9140,149975,Rear-Projection TV Lamps,false,false,4,71582
9141,64619,"Record Player, Turntable Parts",false,false,4,71582
9142,175723,Speaker Parts & Components,true,false,4,71582
9143,163768,"TV Boards, Parts & Components",false,false,4,71582
9144,71585,"Other TV, Video & Audio Parts",false,false,4,71582
9145,163829,"Other TV, Video & Home Audio",false,false,3,32852
9146,3270,Vehicle Electronics & GPS,false,false,2,293
9147,156955,GPS Units,false,false,3,3270
9148,139836,GPS Accessories & Tracking,false,false,3,3270
9149,73348,GPS Antennas,true,false,4,139836
9150,168103,GPS Cases & Skins,false,false,4,139836
9151,175726,GPS Chargers & Batteries,false,false,4,139836
9152,73353,GPS Holders & Mounts,false,false,4,139836
9153,168104,GPS Screen Protectors,false,false,4,139836
9154,139837,GPS Software & Maps,false,false,4,139836
9155,73362,Tracking Devices,false,true,4,139836
9156,58049,Other GPS Accs & Tracking,false,false,4,139836
9157,73335,12-Volt Portable Appliances,false,true,3,3270
9158,48610,Car Alarms & Security,false,false,3,3270
9159,75390,Car Alarms & Security Systems,false,false,4,48610
9160,94830,Car Keys & Transponders,false,true,4,48610
9161,75389,Relays & Sensors,true,false,4,48610
9162,71530,Replacement Remotes,false,false,4,48610
9163,60203,Other Car Alarms & Security,false,false,4,48610
9164,175716,Car Audio,false,false,3,3270
9165,18795,Car Amplifiers,false,true,4,175716
9166,39754,Car Audio In-Dash Units,false,false,4,175716
9167,39746,Car CD Changers,false,false,4,175716
9168,14936,Car Speakers & Speaker Systems,false,true,4,175716
9169,18805,Car Subwoofers,false,false,4,175716
9170,79839,Signal Processors,false,false,4,175716
9171,175717,Other Car Audio,false,false,4,175716
9172,48604,Car Video,false,true,3,3270
9173,175712,Car Monitors w/Built-in Player,true,false,4,48604
9174,48606,Car Monitors w/o Player,false,false,4,48604
9175,149976,Rear View Monitors/Cams & Kits,false,false,4,48604
9176,79834,Video In-Dash Units w/GPS,true,false,4,48604
9177,79835,Video In-Dash Units w/o GPS,false,false,4,48604
9178,48605,Other Car Video,false,false,4,48604
9179,32806,Car Audio & Video Installation,false,false,3,3270
9180,71527,Amplifier Kits,true,false,4,32806
9181,75386,Capacitors,false,false,4,32806
9182,50549,Connectors & Terminals,false,false,4,32806
9183,85806,Dashboard Installation Kits,false,false,4,32806
9184,50550,Distribution Blocks,false,false,4,32806
9185,50551,Fuses & Fuse Holders,true,false,4,32806
9186,94844,Interconnect Cables,false,false,4,32806
9187,32810,Power & Speaker Wire,true,true,4,32806
9188,50564,Speaker/Sub. Enclosures,true,false,4,32806
9189,67773,Speaker/Sub. Grills & Accs,false,false,4,32806
9190,64578,Wire Harnesses,false,true,4,32806
9191,50552,Other Car A/V Installation,false,false,4,32806
9192,60207,Car Electronics Accessories,true,false,3,3270
9193,60208,Adapters,true,false,4,60207
9194,12040,Audio/Video Remotes,true,true,4,60207
9195,175714,"Bluetooth, Handsfree Car Kits",false,false,4,60207
9196,71536,Car Lighting,false,false,4,60207
9197,58020,Power Inverters,true,true,4,60207
9198,50553,Radio Antennas,false,false,4,60207
9199,175713,Remote Start & Entry Systems,false,false,4,60207
9200,71535,Replacement Faceplates,false,true,4,60207
9201,175715,Other Car Electronics Accs,false,false,4,60207
9202,168105,Marine Audio,false,false,3,3270
9203,14935,Radar & Laser Detectors,false,false,3,3270
9204,1498,Other Vehicle Electronics,false,false,3,3270
9205,50582,Home Automation,false,true,2,293
9206,50583,Controls & Touchscreens,false,false,3,50582
9207,50584,Home Automation Kits,false,false,3,50582
9208,94879,Home Automation Modules,false,false,3,50582
9209,14953,Intercoms & Access Controls,false,false,3,50582
9210,175724,Other Home Automation,false,false,3,50582
9211,48633,Home Surveillance,false,true,2,293
9212,48638,Security Cameras,false,false,3,48633
9213,48636,Surveillance Security Systems,false,false,3,48633
9214,88754,"Digital Video Recorders, Cards",false,false,3,48633
9215,75395,Dummy Cameras,false,false,3,48633
9216,48635,Surveillance Monitors/Displays,false,false,3,48633
9217,75397,Video Processors & Switchers,false,true,3,48633
9218,48637,"Cables, Adapters & Connectors",false,false,3,48633
9219,163825,Surveillance Accessories,false,false,3,48633
9220,175725,Other Home Surveillance,false,false,3,48633
9221,3286,Home Telephones & Accessories,false,false,2,293
9222,139968,Answering Machines,false,false,3,3286
9223,15048,Caller ID Devices,false,false,3,3286
9224,41373,Corded Telephones,false,false,3,3286
9225,33929,Cordless Telephones & Handsets,true,false,3,3286
9226,175739,Corded/Cordless Phone Combos,false,false,3,3286
9227,58353,"Cords, Jacks & Plugs",true,false,3,3286
9228,20034,Telephone Batteries,false,false,3,3286
9229,84079,Telephone Headsets,false,true,3,3286
9230,9425,Home Telephone Parts,false,false,3,3286
9231,1503,Other Home Telephones,false,false,3,3286
9232,48446,Multipurpose Batteries & Power,false,true,2,293
9233,48618,Battery Chargers,false,false,3,48446
9234,172011,Battery Converters,false,false,3,48446
9235,79845,Battery Testers,false,false,3,48446
9236,175729,Heavy-Duty Voltage Converters,false,false,3,48446
9237,88758,Multipurpose AC to DC Adapters,false,false,3,48446
9238,116852,Power Cables & Connectors,true,false,3,48446
9239,48619,Rechargeable Batteries,false,false,3,48446
9240,50602,Single Use Batteries,false,false,3,48446
9241,67779,"Surge Protectors, Power Strips",false,false,3,48446
9242,88759,Travel Adapters & Converters,false,false,3,48446
9243,79846,Other Multipurpose Batteries,false,false,3,48446
9244,1500,Radio Communication,false,true,2,293
9245,175730,Antennas,false,false,3,1500
9246,48692,CB Radio Antennas,true,false,4,175730
9247,4672,"Ham, Amateur Radio Antennas",false,false,4,175730
9248,175731,Marine/Air Band Radio Antennas,false,false,4,175730
9249,175732,Walkie Talkie/Two-Way Antennas,false,true,4,175730
9250,175733,Other Radio Antennas,false,false,4,175730
9251,40054,CB Radios,true,false,3,1500
9252,4670,"Ham, Amateur Radio",false,false,3,1500
9253,163853,Ham Radio Amplifiers,false,false,4,4670
9254,4673,Ham Radio Receivers,true,false,4,4670
9255,40065,Ham Radio Transceivers,false,false,4,4670
9256,4675,Ham Radio Transmitters,false,false,4,4670
9257,96966,Other Ham Radio Equipment,false,false,4,4670
9258,149987,Marine & Aircraft Radios,true,false,3,1500
9259,40979,Scanners,false,false,3,1500
9260,20381,"Walkie Talkies, Two-Way Radios",true,false,3,1500
9261,175734,Parts & Accessories,false,false,3,1500
9262,175735,Baluns & Chokes,false,true,4,175734
9263,48703,Batteries & Chargers,false,false,4,175734
9264,48704,Coax. Cables & Connectors,false,false,4,175734
9265,48706,Code Keyers & Keys,true,false,4,175734
9266,175736,Filters,false,false,4,175734
9267,48705,Headsets & Earpieces,false,false,4,175734
9268,15050,Manuals & Magazines,false,true,4,175734
9269,48701,Meters,true,true,4,175734
9270,48707,Microphones,false,false,4,175734
9271,48694,Mounts,true,false,4,175734
9272,175737,Oscillators,true,false,4,175734
